article_id,prod_name,product_type_name,product_group_name,perceived_colour_value_name,perceived_colour_master_name,department_name,section_name,detail_desc,text_to_embed,image_url
0481420010,Norman slacks,Trousers,Garment Lower body,Dark,Blue,Trouser,Contemporary Smart,"Trousers in a cotton weave with a regular waist, zip fly, diagonal side pockets, welt back pockets and slim legs. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.","Norman slacks Trousers Garment Lower body Solid Dark Blue Dark Blue Trouser Menswear Menswear Contemporary Smart Trousers Trousers in a cotton weave with a regular waist, zip fly, diagonal side pockets, welt back pockets and slim legs. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0481420010.jpg
0862956002,Memphis dress-J,Dress,Garment Full body,Dusty Light,Lilac Purple,Dresses,Divided Collection,"Short dress in flock-print mesh with a frill-trimmed yoke at the front, short sleeves with a flounced trim, and a flounce at the hem. Sewn-in underdress in jersey with narrow shoulder straps.","Memphis dress-J Dress Garment Full body Mesh Light Purple Dusty Light Lilac Purple Dresses Divided Divided Divided Collection Dresses Ladies Short dress in flock-print mesh with a frill-trimmed yoke at the front, short sleeves with a flounced trim, and a flounce at the hem. Sewn-in underdress in jersey with narrow shoulder straps.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/086/0862956002.jpg
0451380016,Bruce denim,Trousers,Garment Lower body,Dusty Light,Grey,Trouser,Contemporary Smart,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and skinny legs.","Bruce denim Trousers Garment Lower body Denim Light Grey Dusty Light Grey Trouser Menswear Menswear Contemporary Smart Trousers 5-pocket jeans in washed stretch denim with a regular waist, zip fly and skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/045/0451380016.jpg
0554450035,Julia RW Skinny Denim TRS,Trousers,Garment Lower body,Dark,Blue,Trousers,Divided Collection,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Skinny Denim TRS Trousers Garment Lower body Solid Dark Blue Dark Blue Trousers Divided Divided Divided Collection Trousers 5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0554450035.jpg
0816934005,CS Isolde romantic flounce top,Vest top,Garment Upper body,Dark,Black,Blouse,Womens Casual,"Sleeveless top in an airy cotton weave with a deep, flounce-trimmed V-neck front and back, pin-tucks at the top and a peplum at the hem. Unlined.","CS Isolde romantic flounce top Vest top Garment Upper body Solid Black Dark Black Blouse Ladieswear Ladieswear Womens Casual Blouses Sleeveless top in an airy cotton weave with a deep, flounce-trimmed V-neck front and back, pin-tucks at the top and a peplum at the hem. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0816934005.jpg
0820858001,Spider trouser,Trousers,Garment Lower body,Dark,Black,Trouser,Womens Tailoring,"Trousers in a softly draping weave. High waist with pleats and a narrow tie belt, zip fly with concealed hook-and-eye fasteners, pockets in the side seams and straight, wide legs.","Spider trouser Trousers Garment Lower body Solid Black Dark Black Trouser Ladieswear Ladieswear Womens Tailoring Trousers Trousers in a softly draping weave. High waist with pleats and a narrow tie belt, zip fly with concealed hook-and-eye fasteners, pockets in the side seams and straight, wide legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/082/0820858001.jpg
0932383001,Irina,Dress,Garment Full body,Dark,Black,Dress,Womens Everyday Collection,"Calf-length dress in a viscose weave with a small, gathered stand-up collar, covered buttons down the front, long raglan sleeves and narrow cuffs with covered buttons. Detachable tie belt at the waist and a softly draping, gently flared skirt. Unlined.","Irina Dress Garment Full body All over pattern Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Calf-length dress in a viscose weave with a small, gathered stand-up collar, covered buttons down the front, long raglan sleeves and narrow cuffs with covered buttons. Detachable tie belt at the waist and a softly draping, gently flared skirt. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/093/0932383001.jpg
0581543002,Speed Shelby sweater,Sweater,Garment Upper body,Dark,Blue,Knitwear,Womens Casual,"Jumper in a soft, loose knit with low dropped shoulders, long, wide sleeves and ribbing around the neckline, cuffs and hem.","Speed Shelby sweater Sweater Garment Upper body Solid Dark Blue Dark Blue Knitwear Ladieswear Ladieswear Womens Casual Knitwear Jumper in a soft, loose knit with low dropped shoulders, long, wide sleeves and ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/058/0581543002.jpg
0832494001,Floyd HW PU trousers,Leggings/Tights,Garment Lower body,Dark,Black,Trouser,Womens Everyday Collection,"Ankle-length trousers in imitation leather with a high waist, zip fly with a concealed button, fake welt front pockets and straight-cut legs that taper to the hems with visible seams.","Floyd HW PU trousers Leggings/Tights Garment Lower body Treatment Black Dark Black Trouser Ladieswear Ladieswear Womens Everyday Collection Trousers Ankle-length trousers in imitation leather with a high waist, zip fly with a concealed button, fake welt front pockets and straight-cut legs that taper to the hems with visible seams.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/083/0832494001.jpg
0838900001,Miley boho dress,Dress,Garment Full body,Dark,Black,Dresses,Divided Collection,"Short dress in woven fabric with a round neckline trimmed with a decorative, embroidered band and a V-shaped opening at the front with twisted ties at the top. Long sleeves with smocked cuffs, a gathered seam with a small frill trim at the waist and a skirt with a flounced hem. Unlined.","Miley boho dress Dress Garment Full body Solid Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Short dress in woven fabric with a round neckline trimmed with a decorative, embroidered band and a V-shaped opening at the front with twisted ties at the top. Long sleeves with smocked cuffs, a gathered seam with a small frill trim at the waist and a skirt with a flounced hem. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/083/0838900001.jpg
0681176022,Topi bodycon dress j,Dress,Garment Full body,Light,White,Dresses,Divided Collection,"Short, fitted dress in soft jersey with short sleeves.","Topi bodycon dress j Dress Garment Full body Check White Light White Dresses Divided Divided Divided Collection Dresses Ladies Short, fitted dress in soft jersey with short sleeves.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/068/0681176022.jpg
0648995010,Sorrel,Dress,Garment Full body,Dusty Light,White,Dress,Womens Everyday Collection,"Straight-cut dress in a soft weave with a V-neck and small stand-up collar. Dropped shoulders, short sleeves with sewn-in turn-ups and a rounded hem. Slightly longer at the back. Unlined.","Sorrel Dress Garment Full body All over pattern Light Beige Dusty Light White Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Straight-cut dress in a soft weave with a V-neck and small stand-up collar. Dropped shoulders, short sleeves with sewn-in turn-ups and a rounded hem. Slightly longer at the back. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0648995010.jpg
0534210011,Austin,Shirt,Garment Upper body,Dusty Light,White,Blouse,Womens Everyday Collection,Shirt in a checked cotton weave with buttons down the front and at the cuffs and a rounded hem. Longer at the back.,Austin Shirt Garment Upper body Check Off White Dusty Light White Blouse Ladieswear Ladieswear Womens Everyday Collection Blouses Shirt in a checked cotton weave with buttons down the front and at the cuffs and a rounded hem. Longer at the back.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0534210011.jpg
0611577001,Issa sweater,Sweater,Garment Upper body,Bright,Red,Knitwear,Womens Casual,"Straight-style, V-neck jumper in a soft knit with dropped shoulders and roll edges around the sleeves and hem.","Issa sweater Sweater Garment Upper body Solid Red Bright Red Knitwear Ladieswear Ladieswear Womens Casual Knitwear Straight-style, V-neck jumper in a soft knit with dropped shoulders and roll edges around the sleeves and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/061/0611577001.jpg
0731996001,Velma maxi dress(1),Dress,Garment Full body,Dark,Black,Dresses,Divided Collection,"Maxi dress in soft viscose jersey with a V-neck, wrapover top with a concealed press-stud and short sleeves. Elasticated seam at the waist and high slits in the sides. Unlined.","Velma maxi dress(1) Dress Garment Full body Solid Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Maxi dress in soft viscose jersey with a V-neck, wrapover top with a concealed press-stud and short sleeves. Elasticated seam at the waist and high slits in the sides. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/073/0731996001.jpg
0702624001,Speed Lennon jumpsuit w,Jumpsuit/Playsuit,Garment Full body,Light,White,Dresses,Divided Collection,"Playsuit in a crinkled viscose weave with a V-neck and tie detail at the front. Narrow, elasticated seam at the waist and long trumpet sleeves. Partly lined.","Speed Lennon jumpsuit w Jumpsuit/Playsuit Garment Full body Application/3D White Light White Dresses Divided Divided Divided Collection Dresses Ladies Playsuit in a crinkled viscose weave with a V-neck and tie detail at the front. Narrow, elasticated seam at the waist and long trumpet sleeves. Partly lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/070/0702624001.jpg
0823063002,Cranberry,Blouse,Garment Upper body,Medium,Red,Blouse,Womens Everyday Collection,"Straight-cut blouse in lace with a small stand-up collar, press-studs at the back of the neck, long, slightly wider sleeves and cuffs with press-studs.","Cranberry Blouse Garment Upper body Lace Red Medium Red Blouse Ladieswear Ladieswear Womens Everyday Collection Blouses Straight-cut blouse in lace with a small stand-up collar, press-studs at the back of the neck, long, slightly wider sleeves and cuffs with press-studs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/082/0823063002.jpg
0887770003,Orvar strap top,Vest top,Garment Upper body,Medium Dusty,Blue,Blouse,Womens Casual,"Top in an airy, crinkled weave with a gentle V-neck and narrow, adjustable shoulder straps.","Orvar strap top Vest top Garment Upper body All over pattern Dark Blue Medium Dusty Blue Blouse Ladieswear Ladieswear Womens Casual Blouses Top in an airy, crinkled weave with a gentle V-neck and narrow, adjustable shoulder straps.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/088/0887770003.jpg
0634379001,Binx,Dress,Garment Full body,Dark,Black,Dresses,Divided Collection,Short jersey dress in jacquard-knit jersey with short sleeves and a visible zip at the back. Unlined.,Binx Dress Garment Full body Jacquard Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Short jersey dress in jacquard-knit jersey with short sleeves and a visible zip at the back. Unlined.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/063/0634379001.jpg
0851363004,Sage frill playsuit,Trousers,Garment Lower body,Dusty Light,Beige,Trouser,Womens Casual,"Sleeveless playsuit in a woven viscose blend with a deep V-neck front and back and wide flounce trim at the top. Narrow, elasticated seam at the waist, pockets in the side seams and a concealed zip at the back.","Sage frill playsuit Trousers Garment Lower body Solid Light Beige Dusty Light Beige Trouser Ladieswear Ladieswear Womens Casual Trousers Sleeveless playsuit in a woven viscose blend with a deep V-neck front and back and wide flounce trim at the top. Narrow, elasticated seam at the waist, pockets in the side seams and a concealed zip at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0851363004.jpg
0518176003,Bo puff,Sweater,Garment Upper body,Medium Dusty,Pink,Knitwear,Womens Tailoring,"Sturdy, fine-knit jumper with wide sleeves and narrow ribbing at the cuffs.","Bo puff Sweater Garment Upper body Metallic Pink Medium Dusty Pink Knitwear Ladieswear Ladieswear Womens Tailoring Knitwear Sturdy, fine-knit jumper with wide sleeves and narrow ribbing at the cuffs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0518176003.jpg
0720653001,Casino Dress,Dress,Garment Full body,Dark,Black,Dress,Womens Everyday Collection,"Short dress in a viscose crêpe weave with a V-neck, short cap sleeves and a concealed zip in one side. Seam at the waist with a narrow, detachable tie belt and a gently flared skirt. Satin lining.","Casino Dress Dress Garment Full body All over pattern Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Short dress in a viscose crêpe weave with a V-neck, short cap sleeves and a concealed zip in one side. Seam at the waist with a narrow, detachable tie belt and a gently flared skirt. Satin lining.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/072/0720653001.jpg
